ndvi,nbrl,dif_ndvi,dif_dnbrl,medianb1,medianb2,medianb3,medianb4,medianb5,medianb6,medianb7,id,id_cena,orb_pto,data_pas,ano,area_ha,verifica,focos
0.238283783197403,-0.022579094395042,0.067121401429176,0.453625753521919,,0.130457855761051,0.125908248126507,0.148087620735168,0.240940071642399,0.380343139171600,0.252918347716331,661804,LS82200652017102,220_065,2017-04-12,2017,1.800000000001300,3,0
0.241722680628300,-0.006775745423511,0.073283158242702,0.447585955262184,,0.130836993455887,0.128491103649139,0.151333965361118,0.248179167509079,0.387913987040520,0.252207472920418,661814,LS82200652017102,220_065,2017-04-12,2017,3.960000000001300,3,0
0.315746977925301,0.007844111183658,0.088211625814438,0.493591085076332,,0.106726404279470,0.097200646996498,0.110505905002356,0.213760852813721,0.328069940209389,0.211237236857414,661817,LS82200652017102,220_065,2017-04-12,2017,1.440000000000190,3,0
0.221416167914867,-0.130224548280239,0.063442885875702,0.546710759401321,,0.113017670810223,0.104285724461079,0.117662068456411,0.185775980353355,0.328069940209389,0.240004077553749,661818,LS82200652017102,220_065,2017-04-12,2017,13.140000000013201,3,0
0.312731325626373,0.000677144576912,0.092987716197968,0.502458572387695,,0.105979982763529,0.095849979668856,0.109889809042215,0.208097524940968,0.323461100459099,0.208038292825222,661821,LS82200652017102,220_065,2017-04-12,2017,1.080000000000370,3,0
0.216325253248215,-0.130946978926659,0.072469145059586,0.549508929252625,,0.113053210079670,0.103906586766243,0.116702385246754,0.181581795215607,0.323259681463242,0.235892832279205,661823,LS82200652017102,220_065,2017-04-12,2017,25.110000000009300,3,0
0.227313712239265,-0.064975596964359,0.061928555369377,0.485998958349228,,0.119569592177868,0.118929803371429,0.143739417195320,0.227954700589180,0.355225473642349,0.259802013635635,661825,LS82200652017102,220_065,2017-04-12,2017,3.330000000000000,3,0
0.294355288147926,-0.013028867542744,0.089541286230087,0.507355362176895,,0.107721634209156,0.096300199627876,0.108479898422956,0.202114313840866,0.321091502904892,0.209377110004425,661826,LS82200652017102,220_065,2017-04-12,2017,1.079999999999630,3,0
0.232387393712997,-0.082401625812054,0.069829523563385,0.524879634380341,,0.126986414194107,0.123479418456554,0.137341529130936,0.221082895994186,0.350462585687637,0.260512888431549,661834,LS82200652017102,220_065,2017-04-12,2017,1.709999999997950,3,0
0.297015979886055,0.133520729839802,0.111120760440826,0.371063858270645,,0.098634250462055,0.083362229168415,0.088456854224205,0.164556287229061,0.202979214489460,0.121180910617113,661835,LS82200652017102,220_065,2017-04-12,2017,7.019999999995340,3,0
0.294872462749481,-0.016243983525783,0.089237004518509,0.500511676073074,,0.108337722718716,0.096785966306925,0.108953818678856,0.200562223792076,0.326885148882866,0.208109378814697,661838,LS82200652017102,220_065,2017-04-12,2017,1.260000000000000,3,0
0.278610393404961,-0.019768785685301,0.082553222775459,0.470907181501389,,0.109155233949423,0.098302505910397,0.111868415027857,0.198476992547512,0.324337840080261,0.206462517380714,661846,LS82200652017102,220_065,2017-04-12,2017,1.079999999999440,3,0
0.273514002561569,0.002293125726283,0.114364594221115,0.482614934444427,,0.119024582207203,0.115162149071693,0.133301377296448,0.233049333095551,0.361303478479385,0.230762675404549,661848,LS82200652017102,220_065,2017-04-12,2017,493.200000000116972,3,0
0.308776587247849,0.044418144971132,0.100522518157959,0.441386401653290,,0.110304489731789,0.103930287063122,0.120896562933922,0.230016246438026,0.322856843471527,0.212552368640900,661849,LS82200652017102,220_065,2017-04-12,2017,2.969999999999070,3,0
0.316666632890701,0.007645700126886,0.102015286684036,0.496225267648697,,0.103385277092457,0.091655798256397,0.105565302073956,0.205182924866676,0.311933040618896,0.200514838099480,661852,LS82200652017102,220_065,2017-04-12,2017,3.150000000001300,3,0
0.248888045549393,0.003217610530555,0.064826861023903,0.454383492469788,,0.126038581132889,0.123289845883846,0.147957295179367,0.245845124125481,0.380082488059998,0.243973150849342,661910,LS82200652017102,220_065,2017-04-12,2017,1.529999999999810,3,0
0.244079008698463,0.050160536542535,0.074309788644314,0.416122362017632,,0.128135666251183,0.130457863211632,0.161061137914658,0.265631198883057,0.375106349587440,0.240430608391762,661918,LS82200652017102,220_065,2017-04-12,2017,12.060000000003200,3,0
0.252972573041916,0.028584910556674,0.080783128738403,0.440336912870407,,0.127247065305710,0.126536190509796,0.151938214898109,0.256342411041260,0.377665489912033,0.242338120937347,661925,LS82200652017102,220_065,2017-04-12,2017,1.530000000000000,3,0
0.256668567657471,0.032493993639946,0.070667117834091,0.439883887767792,,0.125588357448578,0.126488789916039,0.155990213155746,0.263688147068024,0.379395306110382,0.245774030685425,661932,LS82200652017102,220_065,2017-04-12,2017,5.490000000001680,3,0
0.245123505592346,-0.010715297423303,0.071685597300529,0.473119735717773,,0.122673757374287,0.121536351740360,0.147483378648758,0.243499234318733,0.367713212966919,0.249352112412453,661934,LS82200652017102,220_065,2017-04-12,2017,0.809999999999627,3,0
0.265596926212311,0.029149883426726,0.082187637686729,0.454333826899529,,0.122247230261564,0.120979495346546,0.147104248404503,0.254411205649376,0.376066029071808,0.240643873810768,661944,LS82200652017102,220_065,2017-04-12,2017,25.019999999996799,3,0
0.318994164466858,-0.017161587253213,0.092812210321426,0.540280520915985,,0.102721795439720,0.092532552778721,0.103029839694500,0.199685484170914,0.313212603330612,0.206557288765907,661974,LS82200652017102,220_065,2017-04-12,2017,10.890000000003701,3,0
0.176266968250275,0.055907415226102,0.048894457519054,0.327605634927750,,0.116264007985592,0.119605135172606,0.149284265935421,0.214542821049690,0.294966757297516,0.192043550312519,661978,LS82200652017102,220_065,2017-04-12,2017,1.080000000000750,3,0
0.064136315137148,0.033182015642524,0.124287676066160,0.323907315731049,,0.155551835894585,0.180160045623779,0.208808407187462,0.237030245363712,0.340249657630920,0.221473872661591,661982,LS82200652017102,220_065,2017-04-12,2017,1.080000000000000,3,0
0.060089711099863,0.033879801630974,0.126602709293365,0.326129928231239,,0.154141932725906,0.180847227573395,0.211557134985924,0.241650946438313,0.347844198346138,0.224187053740025,661984,LS82200652017102,220_065,2017-04-12,2017,1.980000000000000,3,0
0.254188865423203,0.021898483857512,0.091377079486847,0.453050076961517,,0.126085966825485,0.123834855854511,0.148786649107933,0.251176714897156,0.376528084278107,0.240726798772812,661957,LS82200652017102,220_065,2017-04-12,2017,288.810000000006994,3,0
0.183066494762897,0.043524575419724,0.074336357414722,0.367931306362152,,0.124664213508368,0.131050258874893,0.157198704779148,0.228369385004044,0.308580070734024,0.210929185152054,661967,LS82200652017102,220_065,2017-04-12,2017,0.539999999999814,3,0
0.319079458713531,-0.009042649529874,0.096886754035950,0.533236384391785,,0.102413743734360,0.092508852481842,0.104451596736908,0.201936587691307,0.312857180833817,0.205893814563751,661971,LS82200652017102,220_065,2017-04-12,2017,41.309999999977300,3,0
0.229648143053055,-0.069932989776135,0.067268341779709,0.499690711498260,,0.123432025313377,0.118029356002808,0.135161504149437,0.215372174978256,0.356291770935059,0.246437519788742,661985,LS82200652017102,220_065,2017-04-12,2017,8.370000000002049,3,0
0.224752262234688,-0.074497684836388,0.073480993509293,0.498340100049973,,0.121868096292019,0.116607598960400,0.136133030056953,0.213618680834770,0.351908028125763,0.247551232576370,661986,LS82200652017102,220_065,2017-04-12,2017,3.870000000001490,3,0
0.305863440036774,0.027030108496547,0.089555561542511,0.486195743083954,,0.104522682726383,0.098835662007332,0.113503433763981,0.213831946253777,0.307051658630371,0.202931821346283,661987,LS82200652017102,220_065,2017-04-12,2017,1.170000000000000,3,0
0.262450397014618,0.060774989426136,0.068701744079590,0.412012279033661,,0.130043178796768,0.130872547626495,0.158833727240562,0.272503018379211,0.383731663227081,0.241058543324471,661988,LS82200652017102,220_065,2017-04-12,2017,0.990000000000000,3,0
0.256121113896370,0.068266458809376,0.078276336193085,0.405377700924873,,0.131156891584396,0.132140271365643,0.161617994308472,0.271958008408546,0.374395459890366,0.236378602683544,661989,LS82200652017102,220_065,2017-04-12,2017,1.799999999996650,3,0
0.257194399833679,0.063726168125868,0.070402517914772,0.409301668405533,,0.130813308060169,0.131796680390835,0.161025598645210,0.273119121789932,0.379584863781929,0.240276582539082,661990,LS82200652017102,220_065,2017-04-12,2017,1.260000000000000,3,0
0.258837655186653,0.042085411027074,0.068994104862213,0.426904246211052,,0.124913021922112,0.125517264008522,0.151618316769600,0.256235778331757,0.363898172974586,0.234364449977875,661991,LS82200652017102,220_065,2017-04-12,2017,1.079999999998510,3,0
0.263891994953156,0.063122898340225,0.071989804506302,0.410898327827454,,0.128194898366928,0.130540803074837,0.157506749033928,0.271152347326279,0.381338357925415,0.239684179425240,661995,LS82200652017102,220_065,2017-04-12,2017,2.070000000000750,3,0
0.257403984665871,0.056643866002560,0.069699227809906,0.414914309978485,,0.127306304872036,0.129095345735550,0.156878806650639,0.266496106982231,0.378637030720711,0.237776666879654,662000,LS82200652017102,220_065,2017-04-12,2017,1.259999999999260,3,0
0.262714743614197,0.062517948448658,0.070113390684128,0.408762574195862,,0.127863153815269,0.128574043512344,0.153194099664688,0.262977272272110,0.376930922269821,0.231722354888916,662010,LS82200652017102,220_065,2017-04-12,2017,1.170000000000190,3,0
0.248685598373413,0.055176682770252,0.070661425590515,0.405149996280670,,0.130682975053787,0.131464943289757,0.157459363341331,0.261887252330780,0.378708124160767,0.234684348106384,662011,LS82200652017102,220_065,2017-04-12,2017,0.629999999999628,3,0
0.248288229107857,0.042499100789428,0.064723163843155,0.421877115964890,,0.131251670420170,0.131761141121387,0.158703394234180,0.263842165470123,0.386231571435928,0.242551386356354,662025,LS82200652017102,220_065,2017-04-12,2017,0.540000000000000,3,0
0.191244363784790,-0.085940666496754,0.073280066251755,0.522982597351074,,0.121536351740360,0.118230771273375,0.133846379816532,0.198145240545273,0.329100728034973,0.235347837209702,662056,LS82200652017102,220_065,2017-04-12,2017,5.040000000011550,3,0
0.203972950577736,-0.091077692806721,0.098791152238846,0.537387907505035,,0.119581438601017,0.114522360265255,0.130066886544228,0.201296806335449,0.328496485948563,0.235537394881248,662003,LS82200652017102,220_065,2017-04-12,2017,209.160000000177007,3,0
0.248104020953178,0.073940210044384,0.093931138515472,0.406892061233521,,0.128976866602898,0.131559729576111,0.163335949182510,0.271033883094788,0.375011563301086,0.233594328165054,662004,LS82200652017102,220_065,2017-04-12,2017,1.530000000000930,3,0
0.235915094614029,0.021138124167919,0.069271303713322,0.438990414142609,,0.127519570291042,0.129462629556656,0.158193930983543,0.256140992045403,0.377025708556175,0.245608158409595,662006,LS82200652017102,220_065,2017-04-12,2017,0.540000000000000,3,0
0.242403589189053,0.036447564139962,0.078157901763916,0.428376674652100,,0.130813300609589,0.132246911525726,0.159153610467911,0.262752160429955,0.380959242582321,0.244932830333710,662007,LS82200652017102,220_065,2017-04-12,2017,3.420000000000000,3,0
0.236660629510880,0.007358868606389,0.102591544389725,0.462358027696609,,0.129095345735550,0.125872701406479,0.147980988025665,0.237551555037498,0.356931567192078,0.234257817268372,662026,LS82200652017102,220_065,2017-04-12,2017,76.050000000075798,3,0
0.250407457351685,-0.002202451752964,0.066599592566490,0.469734147191048,,0.130268298089504,0.129273064434528,0.156938053667545,0.262562587857246,0.406633749604225,0.263842165470123,662030,LS82200652017102,220_065,2017-04-12,2017,2.339999999999810,3,0
0.242224931716919,0.033022724092007,0.064600117504597,0.423200085759163,,0.128183051943779,0.126607276499271,0.151487983763218,0.248664937913418,0.369893237948418,0.234198577702045,662031,LS82200652017102,220_065,2017-04-12,2017,0.720000000000000,3,0
0.258296757936478,0.018740380182862,0.103968024253845,0.485259115695953,,0.125280305743217,0.122697450220585,0.144592478871346,0.239778965711594,0.366244077682495,0.233736515045166,662040,LS82200652017102,220_065,2017-04-12,2017,1148.309999999039974,3,0
0.244248397648335,0.020508506335318,0.069321110844612,0.443429470062256,,0.134071491658688,0.133988551795483,0.160575367510319,0.264967739582062,0.393529921770096,0.255157619714737,662041,LS82200652017102,220_065,2017-04-12,2017,0.899999999999255,3,0
0.271743088960648,-0.008252738043666,0.072021842002869,0.486729562282562,,0.120327860116959,0.117934569716454,0.141298741102219,0.245608165860176,0.385271877050400,0.248025149106979,662042,LS82200652017102,220_065,2017-04-12,2017,0.810000000000559,3,0
0.279578208923340,-0.020505720749497,0.074890762567520,0.509966552257538,,0.112034291028976,0.104001373052597,0.122247226536274,0.217267856001854,0.349799096584320,0.227457091212273,662044,LS82200652017102,220_065,2017-04-12,2017,9.449999999991620,3,0
0.259603351354599,0.034654567018151,0.073667705059051,0.445304542779922,,0.120825473219156,0.118574358522892,0.139959931373596,0.239707879722118,0.350972056388855,0.223298460245132,662046,LS82200652017102,220_065,2017-04-12,2017,0.720000000000000,3,0
0.173046335577965,-0.040329467505217,0.068812802433968,0.422999143600464,,0.136014550924301,0.143147021532059,0.177695676684380,0.248546451330185,0.343093156814575,0.271744757890701,662234,LS82200652017102,220_065,2017-04-12,2017,0.629999999999628,3,0
0.230448663234711,-0.062097050249577,0.064667239785194,0.499599248170853,,0.132175818085670,0.124237686395645,0.140469387173653,0.225466638803482,0.361149460077286,0.254778474569321,662073,LS82200652017102,220_065,2017-04-12,2017,2.250000000001120,3,0
0.235753796994686,-0.050409266725182,0.066385269165039,0.496534168720245,,0.131915159523487,0.125209219753742,0.141583092510700,0.228096880018711,0.362085431814194,0.251733556389809,662082,LS82200652017102,220_065,2017-04-12,2017,0.539999999999627,3,0
0.222222223877907,-0.063321977853775,0.078912064433098,0.494161307811737,,0.127081200480461,0.121109820902348,0.138313055038452,0.216083049774170,0.345889270305634,0.241177022457123,662084,LS82200652017102,220_065,2017-04-12,2017,792.630000000195992,3,0
0.232851758599281,-0.039919383823872,0.077133893966675,0.493512511253357,,0.133289530873299,0.127886861562729,0.146345973014832,0.236390456557274,0.368850618600845,0.257100671529770,662087,LS82200652017102,220_065,2017-04-12,2017,4.770000000002980,3,0
0.308700010180473,0.104154136031866,0.091652303934097,0.410388529300690,,0.115292478352785,0.101773954927921,0.102852120995522,0.194709338247776,0.240951910614967,0.158265024423599,662089,LS82200652017102,220_065,2017-04-12,2017,0.539999999999814,3,0
0.192043364048004,-0.126189425587654,0.075703755021095,0.525222271680832,,0.127507723867893,0.119320780038834,0.130884394049644,0.194318354129791,0.325107961893082,0.248463526368141,662098,LS82200652017102,220_065,2017-04-12,2017,2.159999999999810,3,0
0.243071869015694,-0.021188965067267,0.117442592978477,0.488632440567017,,0.125540956854820,0.121441565454006,0.140469387173653,0.228025794029236,0.359703987836838,0.238238736987114,662105,LS82200652017102,220_065,2017-04-12,2017,2.430000000000740,3,0
0.228174597024918,-0.077862069010735,0.111836314201355,0.530449390411377,,0.121773310005665,0.112650379538536,0.127460330724716,0.200467437505722,0.333140879869461,0.233404770493507,662109,LS82200652017102,220_065,2017-04-12,2017,385.289999999634972,3,0
0.252112284302711,-0.016798806376755,0.068033665418625,0.477877780795097,,0.123100280761719,0.118799474090338,0.136618800461292,0.228558957576752,0.358839094638824,0.236425995826721,662116,LS82200652017102,220_065,2017-04-12,2017,0.539999999999814,3,0
0.266620203852654,0.067872561514378,0.087880805134773,0.407134085893631,,0.133301369845867,0.124510187655687,0.134640194475651,0.233001932501793,0.298959523439407,0.203251712024212,662122,LS82200652017102,220_065,2017-04-12,2017,1.440000000000000,3,0
0.227659024298191,0.046101400628686,0.068837903439999,0.391149446368217,,0.124924864619970,0.114439424127340,0.124818235635757,0.198334813117981,0.274055108428001,0.180787988007069,662123,LS82200652017102,220_065,2017-04-12,2017,30.599999999999600,3,0
0.262000232934952,0.062521666288376,0.080210417509079,0.399579048156738,,0.139426767826080,0.130185365676880,0.140327215194702,0.241864204406738,0.310511291027069,0.212102144956589,662125,LS82200652017102,220_065,2017-04-12,2017,0.989999999999814,3,0
0.255082651972771,0.056654674932361,0.074744999408722,0.397889763116837,,0.135706506669521,0.128799147903919,0.141168422996998,0.238274276256561,0.309681922197342,0.212303556501865,662127,LS82200652017102,220_065,2017-04-12,2017,0.540000000000000,3,0
0.257347986102104,0.047536373138428,0.085354149341583,0.414674282073975,,0.134095184504986,0.128040879964828,0.140493080019951,0.237302742898464,0.315617740154266,0.217860244214535,662128,LS82200652017102,220_065,2017-04-12,2017,1.620000000000000,3,0
0.242673501372337,-0.031094994395971,0.097980558872223,0.491883873939514,,0.123929634690285,0.120801776647568,0.143265500664711,0.235703274607658,0.370817393064499,0.248072534799576,662131,LS82200652017102,220_065,2017-04-12,2017,71.729999999964093,3,0
0.296827957034111,0.049994390457869,0.083602443337441,0.437964737415314,,0.125943794846535,0.113811481744051,0.120304163545370,0.221853010356426,0.300452351570129,0.200965061783791,662132,LS82200652017102,220_065,2017-04-12,2017,0.719999999999627,3,0
0.279919922351837,0.040293455123901,0.076143026351929,0.434090495109558,,0.126441404223442,0.116939343512058,0.127531424164772,0.226390779018402,0.303805321455002,0.207860574126244,662134,LS82200652017102,220_065,2017-04-12,2017,1.170000000001490,3,0
0.262266904115677,-0.010926734656095,0.079209595918655,0.481806457042694,,0.126749455928802,0.121465265750885,0.135896071791649,0.234234124422073,0.362547516822815,0.239897444844246,662135,LS82200652017102,220_065,2017-04-12,2017,1.169999999999810,3,0
0.278148829936981,0.042725194245577,0.083162546157837,0.439050167798996,,0.125777915120125,0.115861177444458,0.127922400832176,0.227646656334400,0.307620376348495,0.208630688488483,662143,LS82200652017102,220_065,2017-04-12,2017,23.579999999997799,3,0
0.142079785466194,-0.091163441538811,0.063619911670685,0.450999617576599,,0.144971609115601,0.150540150702000,0.172672137618065,0.231651268899441,0.354870036244392,0.277325138449669,662147,LS82200652017102,220_065,2017-04-12,2017,2.700000000001300,3,0
0.075948130339384,-0.061589730903506,0.121644921600819,0.423956528306007,,0.145208567380905,0.156653694808483,0.196048155426979,0.235738813877106,0.334965467453003,0.267740160226822,662148,LS82200652017102,220_065,2017-04-12,2017,1.440000000000000,3,0
0.288332328200340,0.048055561259389,0.105214118957520,0.444320574402809,,0.127211526036263,0.115967810153961,0.124901168048382,0.226995021104813,0.307904720306396,0.205668695271015,662149,LS82200652017102,220_065,2017-04-12,2017,25.020000000001300,3,0
0.218144632875919,-0.051955414935946,0.059849776327610,0.471731528639793,,0.122413098812103,0.117010429501534,0.134877152740955,0.209637761116028,0.335356444120407,0.233309984207153,662153,LS82200652017102,220_065,2017-04-12,2017,5.760000000000190,3,0
0.211056321859360,-0.069944523274899,0.062527135014534,0.485703676939011,,0.123905941843987,0.118953496217728,0.136417388916016,0.208618834614754,0.334752202033997,0.240797892212868,662170,LS82200652017102,220_065,2017-04-12,2017,29.970000000007399,3,0
0.144251540303230,0.044158916920424,0.054963737726211,0.297659665346146,,0.118811316788197,0.120019808411598,0.145327046513557,0.189993843436241,0.278379619121552,0.176842615008354,662177,LS82200652017102,220_065,2017-04-12,2017,0.990000000000000,3,0
0.329631447792053,0.103519782423973,0.102780729532242,0.413428187370300,,0.116038896143436,0.107200324535370,0.114498659968376,0.227243825793266,0.295180022716522,0.184899225831032,662183,LS82200652017102,220_065,2017-04-12,2017,0.989999999999628,3,0
0.337140649557114,0.150933861732483,0.099669247865677,0.371771723031998,,0.106785643845797,0.094831056892872,0.097117710858584,0.194946296513081,0.231722354888916,0.143004849553108,662184,LS82200652017102,220_065,2017-04-12,2017,4.320000000000560,3,0
0.310397654771805,0.067989468574524,0.108692407608032,0.439439296722412,,0.116939343512058,0.109048604965210,0.117910876870155,0.224803149700165,0.308710396289825,0.196510225534439,662186,LS82200652017102,220_065,2017-04-12,2017,10.530000000004801,3,0
0.335290849208832,0.121016174554825,0.097265750169754,0.404085546731949,,0.114072136580944,0.106276184320450,0.113290168344975,0.229257985949516,0.290346056222916,0.180515483021736,662187,LS82200652017102,220_065,2017-04-12,2017,1.710000000000000,3,0
0.331013858318329,0.096223287284374,0.092742830514908,0.416211009025574,,0.116181075572968,0.107816413044930,0.114901490509510,0.228310152888298,0.299350500106812,0.188453614711761,662188,LS82200652017102,220_065,2017-04-12,2017,4.229999999997760,3,0
0.329658254981041,0.128948383033276,0.095099300146103,0.389022767543793,,0.108515445142984,0.096797812730074,0.100482530891895,0.198631010949612,0.247124701738358,0.154130078852177,662189,LS82200652017102,220_065,2017-04-12,2017,1.440000000000370,3,0
0.322439432144165,0.146650351583958,0.088088378310204,0.349807977676392,,0.107081841677427,0.093883220106363,0.095411606132984,0.185041405260563,0.223061501979828,0.138170883059502,662190,LS82200652017102,220_065,2017-04-12,2017,0.540000000000000,3,0
0.310502216219902,0.061948966234922,0.085572183132172,0.428862869739532,,0.116678684949875,0.107437279075384,0.115233238786459,0.218997657299042,0.303177386522293,0.193406067788601,662191,LS82200652017102,220_065,2017-04-12,2017,0.540000000000000,3,0
0.334894523024559,0.109866779297590,0.094115570187569,0.400071859359741,,0.113953657448292,0.106785643845797,0.114652685821056,0.228286452591419,0.293912276625633,0.183015406131744,662192,LS82200652017102,220_065,2017-04-12,2017,3.599999999995720,3,0
0.352226629853249,0.161674559116364,0.105381831526756,0.373255670070648,,0.115256935358047,0.106394659727812,0.111062757670879,0.232338450849056,0.275903388857841,0.169058509171009,662193,LS82200652017102,220_065,2017-04-12,2017,2.879999999999630,3,0
0.322229579091072,0.090827025473118,0.086671218276024,0.406184896826744,,0.114332791417837,0.106856729835272,0.115245085209608,0.224542498588562,0.297300800681114,0.187020018696785,662194,LS82200652017102,220_065,2017-04-12,2017,1.079999999999440,3,0
0.332915529608727,0.110599867999554,0.096440494060516,0.399270519614220,,0.114285401999950,0.106370966881514,0.113491587340832,0.226082734763622,0.290618553757668,0.181510709226131,662198,LS82200652017102,220_065,2017-04-12,2017,1.980000000000000,3,0
0.331223309040070,0.103213354945183,0.105503857135773,0.410569384694099,,0.114818558096886,0.106536839157343,0.113657455891371,0.226236753165722,0.292549774050713,0.183216817677021,662200,LS82200652017102,220_065,2017-04-12,2017,0.539999999999814,3,0
0.292975574731827,0.057843981310725,0.092963159084320,0.424787282943726,,0.123799309134483,0.115185845643282,0.124403554946184,0.227314911782742,0.312880873680115,0.201415285468102,662203,LS82200652017102,220_065,2017-04-12,2017,1.800000000001300,3,0
0.279021814465523,0.037161450833082,0.096639573574066,0.436805278062820,,0.130055032670498,0.123538658022881,0.135564334690571,0.240620173513889,0.348211467266083,0.222623132169247,662212,LS82200652017102,220_065,2017-04-12,2017,5.040000000001300,3,0
