,ndvi,nbrl,dif_ndvi,dif_dnbrl,medianb2,medianb3,medianb4,medianb5,medianb6,medianb7,id,data_pas,ano,area_ha,auditoria,class,csi,bai,mirbi,ndwi,gemi,gemiL,month,Dry,Dry2Rainy,Rainy2Dry,log_mirbi,log_bai,log_area,KNN_1,KNN_3,KNN,SVM_1,SVM_3,SVM,RF_1,RF_3,RF,NN_1,NN_3,NN,ST_1,ST_3,ST
1457,0.38553702831268294,0.20720972865819898,0.323822870850563,0.414390921592712,0.10688674077391601,0.09792352095246303,0.11899406462907801,0.267172485589981,0.305941268801689,0.176678173243999,691676,2018-08-05,2018,2.88,3,Non Burned,0.34937012973950876,23.104712744713197,0.7685572981834381,-0.5150677977544275,0.059904705561597674,0.09806343787470484,8,0,1,0,-0.02632401603138159,0.3140036611642183,0.10577902941478545,0.0,1.0,3,0.005636087467691436,0.9943639125323086,3,0.0,1.0,3,5.7636921445225475e-05,0.9999423630785548,3,0.004010569271396092,0.9959894307286039,3
1458,0.30487042665481606,0.159159146249294,0.237254798412323,0.263757854700089,0.098696868866682,0.07984494045376801,0.079870298504829,0.1441595479846,0.158269971609116,0.10901661962270699,691751,2018-08-05,2018,0.540000000000373,1,Burned,0.6235981965703296,133.54639504584017,1.5391204744577331,-0.3293579157891491,0.006005961980532358,0.007993288620212596,8,0,1,0,0.04312111327921215,0.4894448945899545,-0.061618613942312626,1.0,0.0,1,0.999477497969862,0.0005225020301381228,1,1.0,0.0,1,0.9998978602954625,0.000102139704537534,1,0.996719347319481,0.0032806526805190233,1
1459,0.22863835841417302,0.123521585017443,0.18398445844650302,0.21275233477354002,0.10305804014205901,0.086133141070604,0.09417088329792,0.160615369677544,0.19044628739357003,0.12076896056532901,691815,2018-08-05,2018,3.24000000000522,1,Burned,0.5411396649023809,98.45008828005888,1.3413159891963038,-0.3771543925092677,0.011987358375093753,0.017097789320175614,8,0,1,0,0.029365121352607427,0.45895497017841624,0.1175573329805849,1.0,0.0,1,0.9948199774336232,0.005180022566377037,1,1.0,0.0,1,0.998968785369772,0.0010312146302280892,1,0.9966938416515477,0.003306158348452316,1
1460,0.272791802883148,0.0861078761518,0.143343091011047,0.18809027969837197,0.110753480345011,0.09310594946146,0.10009143128991099,0.177540265023708,0.21481306850910198,0.14938281476497697,691852,2018-08-05,2018,0.900000000002235,1,Burned,0.5155807377720978,72.38130450732366,1.3886600762605703,-0.3952569082929381,0.020721029930703135,0.027628754443468614,8,0,1,0,0.03283393083076833,0.4281948041008879,-0.010536051565534294,1.0,0.0,1,0.9456692505776488,0.05433074942235131,1,1.0,0.0,1,0.9878922714894046,0.012107728510595378,1,0.996394696974574,0.0036053030254260504,1
1461,0.267482444643974,0.102506246417761,0.18169486522674602,0.226129665970802,0.108826451003551,0.09280167892575301,0.10359050706028901,0.18412005156278602,0.23348750174045604,0.148584105074406,691860,2018-08-05,2018,1.8,1,Burned,0.46609111919199053,64.85639942521023,1.1976635336875907,-0.4311691320179672,0.023131243402573103,0.03315291325725008,8,0,1,0,0.0180372603557477,0.4172175586313448,0.058778666490211906,1.0,0.0,1,0.8381723260889815,0.1618276739110185,1,0.8184301373351702,0.18156986266482997,1,0.9166539129054925,0.08334608709450748,1,0.9803807508350235,0.019619249164976434,1
1462,0.27947798371315,0.049450140446424,0.151439368724823,0.203336000442505,0.109713897109032,0.09231992065906501,0.10205648839473701,0.187530383467674,0.24245072901248899,0.16879256069660198,691884,2018-08-05,2018,0.810000000000745,1,Burned,0.4525203844752328,61.4695103303083,1.3119084626436275,-0.448458694036405,0.027062738476386114,0.03609932368868167,8,0,1,0,0.027148291876140117,0.41185412848925307,-0.021072103131473282,1.0,0.0,1,0.7012252844952711,0.2987747155047287,1,1.0,0.0,1,0.9136864336256528,0.08631356637434713,1,0.9935629694085001,0.006437030591499864,1
1463,0.242399841547012,-0.014862371608615001,0.19527509808540303,0.303829252719879,0.110094234347343,0.091001428663731,0.09625004976987801,0.16019700467586498,0.221050560474396,0.163898929953575,691913,2018-08-05,2018,26.370000000011892,1,Burned,0.4980500122282887,99.46782848980462,1.472693806886669,-0.41675469581160063,0.01503538093583491,0.01895442907218434,8,0,1,0,0.03870932454628519,0.45998342601208053,0.3272227000365646,1.0,0.0,1,0.9948409458107459,0.005159054189254141,1,1.0,0.0,1,0.9995973472247578,0.0004026527752422021,1,0.9967104876014642,0.0032895123985357613,1
1464,0.20842070877552,0.010130374226719,0.163206644356251,0.22310221940279,0.116750091314316,0.10430046543478999,0.11709238961339001,0.18652883917093302,0.23760779947042499,0.18018992990255397,693542,2018-08-05,2018,5.760000000008381,1,Burned,0.4913563089028476,61.343307057102486,1.4733428642153747,-0.38989210767569754,0.028078330461339278,0.03496921668249631,8,0,1,0,0.03875338763250362,0.41164860707819334,0.1750937474709255,1.0,0.0,1,0.9590192275430061,0.04098077245699397,1,1.0,0.0,1,0.9883880445710661,0.011611955428933878,1,0.9964006779382095,0.0035993220617905326,1
1465,0.289231851696968,0.144810333848,0.19548416137695301,0.23138736188411702,0.09897578135132801,0.08259603008627901,0.08546121791005099,0.15914473682642002,0.17477650195360198,0.120984483510256,693795,2018-08-05,2018,0.9,1,Burned,0.5662991320057611,99.59112837309694,1.4970351159572604,-0.3581597116705492,0.011517081638566126,0.015338408554707049,8,0,1,0,0.04034865627156473,0.4601073088064089,-0.010536051565782628,1.0,0.0,1,0.9957148563526732,0.0042851436473268795,1,1.0,0.0,1,0.9992466212248046,0.000753378775195479,1,0.9967041793509192,0.003295820649080872,1
1466,0.30265146493911704,0.10685679316520698,0.176181584596634,0.229206576943398,0.098075658082962,0.083318665623665,0.084485024213791,0.169502526521683,0.182712808251381,0.126296490430832,693798,2018-08-05,2018,0.81,1,Burned,0.5367749476436647,81.7560025917879,1.472379383444786,-0.37361798278951414,0.015434252732126754,0.02064728704830936,8,0,1,0,0.03868797204176272,0.44037392332810316,-0.021072103131565253,1.0,0.0,1,0.9869447159636157,0.013055284036384337,1,1.0,0.0,1,0.9982992151901842,0.0017007848098158777,1,0.9966786526070418,0.0033213473929581917,1
1467,0.15351532399654402,-0.2254738509655,0.089665815234184,0.36179462075233504,0.11389757692813901,0.09574293345212899,0.100814066827297,0.13745297491550398,0.23547792434692397,0.21831214427948,693552,2018-08-05,2018,81.4500000000102,1,Burned,0.4836868561841765,166.67705542360073,1.8754377841949452,-0.42187859733027505,0.006640120355328101,0.007026900905244003,8,0,1,0,0.06288421170729867,0.5116058140353095,0.4399989335048179,1.0,0.0,1,0.9995995108686446,0.0004004891313553467,1,1.0,0.0,1,0.9999898819184091,1.0118081590865383e-05,1,0.9967209006528459,0.003279099347154136,1
1468,0.249892622232437,0.025742802768946003,0.19590516388416299,0.257804185152054,0.1079136505723,0.087730549275875,0.08920117467641801,0.15385808050632502,0.19800227880477897,0.144501850008965,693599,2018-08-05,2018,1050.48000000055,1,Burned,0.5450121646261346,112.03284384802065,1.504596167802816,-0.385926007416192,0.011197092859888645,0.014287452639003776,8,0,1,0,0.04085245351533791,0.4718792076949157,0.6957002481551273,1.0,0.0,1,0.9987556371604562,0.0012443628395437504,1,1.0,0.0,1,0.9998104761344198,0.00018952386558025372,1,0.9967161589212231,0.003283841078776883,1
1469,0.358300268650055,0.124796085059643,0.15832614898681602,0.24887980520725303,0.10403423011302901,0.082380510866642,0.07855180650949499,0.16699230670929002,0.18590763211250302,0.130328044295311,693602,2018-08-05,2018,1.8900000000007502,1,Burned,0.559601716889558,83.98153995770565,1.4813856482505803,-0.3858803452745526,0.014949294332007337,0.0197606544278727,8,0,1,0,0.039297789858642684,0.4430597012283751,0.06365768290719478,1.0,0.0,1,0.9851268702881074,0.014873129711892629,1,0.9613826339133401,0.03861736608665984,1,0.997143776731574,0.002856223268426083,1,0.9957170330871662,0.0042829669128337635,1
1470,0.19971759617328602,-0.06310373544693,0.08419580757617999,0.15493911504745497,0.133041098713875,0.13172259926796,0.15877708792686498,0.23750637471675898,0.347803443670273,0.267857074737549,693612,2018-08-05,2018,5.310000000005401,3,Non Burned,0.382518060516967,28.60145263559936,1.2700969994068143,-0.45061336622784015,0.06980960352143122,0.08607850482899944,8,0,1,0,0.02390932750395688,0.33534575079904877,0.16695918352548644,0.0,1.0,3,0.02896506567647622,0.971034934323524,3,0.0,1.0,3,0.005350050224161795,0.9946499497758382,3,0.004079906401402766,0.9959200935985972,3
1471,0.151922807097435,-0.074189379811287,0.100885003805161,0.19849452376365698,0.13088586926460302,0.12578937411308302,0.14599783718585999,0.19914327561855302,0.28284227848053006,0.233424112200737,693621,2018-08-05,2018,280.70999999995604,1,Burned,0.4627521386397429,46.56219190132303,1.5623867928981752,-0.3843385684163757,0.04147317781520635,0.048221648167651114,8,0,1,0,0.04462146474584392,0.3840788879233549,0.5637322107955774,0.3333333333333333,0.6666666666666666,3,0.89759224277536,0.10240775722463988,1,0.7097390424471626,0.2902609575528374,1,0.8871053437002315,0.11289465629976844,1,0.9574033985717793,0.0425966014282207,1
1472,0.316789716482162,0.14061027765274,0.192538738250732,0.26524564623832697,0.09853205829858801,0.07812076061963999,0.071553647518158,0.137909382581711,0.15981666743755302,0.10560628026723899,693653,2018-08-05,2018,0.9899999999986958,1,Burned,0.6165318040878843,145.36855358458257,1.4898594617843703,-0.34335038200999546,0.003958986951925216,0.00543033740914736,8,0,1,0,0.03986817945587802,0.4979272266499365,-0.0010050335854818802,1.0,0.0,1,0.9994691018099392,0.0005308981900607478,1,1.0,0.0,1,0.9999193631739532,8.063682604674753e-05,1,0.9967197823768502,0.003280217623149738,1
1473,0.32012018561363204,0.11204265058040598,0.164351880550385,0.241183176636696,0.10219594836234999,0.085004817694426,0.08490339294075999,0.169198252260685,0.19479478150606197,0.130683019757271,693671,2018-08-05,2018,31.6799999999931,1,Burned,0.5246339125320443,82.28985787750295,1.3978413388133026,-0.39238785232485957,0.015749133506885435,0.0215620785174451,8,0,1,0,0.033492914582111025,0.44102478665229594,0.34556855669460074,1.0,0.0,1,0.9835818528407729,0.016418147159227025,1,1.0,0.0,1,0.9946577042375473,0.00534229576245266,1,0.9965760201768125,0.0034239798231875465,1
1474,0.320307970046997,0.12268590927124001,0.165908068418503,0.221655458211899,0.104997746646404,0.08958151191473,0.09229456633329401,0.1788080483675,0.216080844402313,0.141788795590401,693679,2018-08-05,2018,1.35000000000112,1,Burned,0.4859188094013209,70.5481005715666,1.3002956807613426,-0.41385316141570844,0.02034138114882951,0.02842035405986632,8,0,1,0,0.026259168534489712,0.4256294754783541,0.030010459245116777,1.0,0.0,1,0.8760949546682564,0.12390504533174375,1,1.0,0.0,1,0.9491595271328842,0.05084047286711582,1,0.9952051234488751,0.004794876551124859,1
1475,0.374107494950294,0.174761541187763,0.215178355574608,0.277032360434532,0.09291578084230401,0.072745360434055,0.064238540828228,0.135906286537647,0.15530335158109698,0.103780675679445,693800,2018-08-05,2018,1.08,1,Burned,0.5982857413980847,142.03241544456628,1.5158339112996995,-0.36201910731053233,0.0033029826616515654,0.004489099778369367,8,0,1,0,0.04159657240281807,0.4956055309328489,0.007696104113612839,1.0,0.0,1,0.9987153279217146,0.0012846720782853838,1,0.891417631450567,0.10858236854943303,1,0.9998225703010462,0.0001774296989538541,1,0.9934390806019455,0.006560919398054472,1
1476,0.34436219930648804,0.17138050496578197,0.15905511379241902,0.24702775478363,0.088617995381355,0.064935818314552,0.057253058999777,0.11311155557632399,0.127919256687164,0.081214144825935,693801,2018-08-05,2018,1.17000000000037,1,Burned,0.6927650900761319,215.13989802498173,1.5585327327251428,-0.3265842932681527,-0.003012908458049622,-0.004224498942636138,8,0,1,0,0.04437448227157325,0.5371288505009983,0.015700374880998104,1.0,0.0,1,0.999942169343226,5.7830656774080034e-05,1,0.9501395184870879,0.04986048151291203,1,0.9999860667847127,1.3933215287282061e-05,1,0.9954917199953645,0.004508280004635493,1
1477,0.26357065141201,0.0809639506042,0.197942860424519,0.26400253176689104,0.102081850171089,0.083191886544228,0.083280634135008,0.144806116819382,0.17712189257144897,0.121859256178141,693680,2018-08-05,2018,70.019999999937,1,Burned,0.5763367175512216,133.83987899874202,1.4827980145812099,-0.3608337843133567,0.006757814917379263,0.009008745211761789,8,0,1,0,0.03939308533275401,0.4896644152604206,0.42487809155256195,1.0,0.0,1,0.999476800443292,0.0005231995567079644,1,1.0,0.0,1,0.9999226559077157,7.734409228435439e-05,1,0.9967193795727008,0.0032806204272991754,1
1478,0.31271143257618,0.040886644273996006,0.125126987695694,0.14378952234983403,0.116040132939816,0.10735582187771801,0.132318459451199,0.255876556038857,0.35182233154773696,0.231737963855267,693693,2018-08-05,2018,0.9,3,Non Burned,0.3298259449004621,25.372913301577164,0.8695207893848473,-0.5324001323806593,0.0712854470882194,0.10124997709004492,8,0,1,0,-0.013981303588783555,0.3233682199559912,-0.010536051565782628,0.0,1.0,3,2.0550141729196067e-06,0.9999979449858271,3,0.0,1.0,3,7.998841321743555e-05,0.9999200115867826,3,0.004011063699234763,0.9959889363007652,3
1479,0.285689830780029,0.012985464651138,0.15237244963645902,0.22535729408264202,0.130657665431499,0.124369464814663,0.13924055546522102,0.251768924295902,0.352659061551094,0.243147999048233,693699,2018-08-05,2018,0.539999999999627,3,Non Burned,0.37049286315465635,26.099342462525986,0.9754211872816083,-0.4785659224106698,0.07214826022342483,0.09821479603928825,8,0,1,0,-0.0024885914308296307,0.32619101210046314,-0.06161861394245077,0.0,1.0,3,0.006011330170612651,0.9939886698293873,3,0.0,1.0,3,0.0004982129037547356,0.9995017870962453,3,0.004016538671711256,0.9959834613282887,3
1480,0.316902190446854,0.09012742340564699,0.159996539354324,0.22891554236412,0.10522595047950697,0.085930295288563,0.086259923875332,0.170567452907562,0.21237891912460302,0.150257587432861,693701,2018-08-05,2018,0.99,1,Burned,0.4954632546075383,80.5545287768873,1.4212624669075,-0.42388440492791946,0.01811514881801449,0.023773633671745963,8,0,1,0,0.03515455378348141,0.4388934331219271,-0.001005033585350145,1.0,0.0,1,0.932789780158372,0.06721021984162795,1,1.0,0.0,1,0.9892776067165352,0.010722393283464809,1,0.9964304977424422,0.0035695022575578652,1
1481,0.316384419798851,0.08526647835969901,0.143049880862236,0.21275836974382398,0.106506407260895,0.090760551393032,0.09915326908230802,0.190458968281746,0.237100690603256,0.16116050630807902,693704,2018-08-05,2018,0.72,1,Burned,0.449203277265496,58.75351126816855,1.2880182951688812,-0.44634778517639123,0.02724856667651435,0.03712315410179334,8,0,1,0,0.025310483190494698,0.40733509175050353,-0.03285040669720361,1.0,0.0,1,0.5731047859813351,0.42689521401866487,1,1.0,0.0,1,0.7904339550057663,0.20956604499423367,1,0.9859760195876284,0.01402398041237161,1
1482,0.253605902194977,0.013521047309041,0.184670805931091,0.312268435955048,0.095007620751858,0.072872139513493,0.07195933163166099,0.12376093119382901,0.159867376089096,0.11191984266042698,693706,2018-08-05,2018,1.16999999999851,1,Burned,0.5942902365452543,206.11181598480664,1.5524981409311287,-0.3737879936304004,-0.0003980750448052613,-0.0005216002973527996,8,0,1,0,0.04398653373569078,0.5328418817571846,0.015700374880839123,1.0,0.0,1,0.9999086012198859,9.139878011404088e-05,1,1.0,0.0,1,0.9999937003543481,6.299645651853055e-06,1,0.9967209245234652,0.003279075476534826,1
1483,0.266659677028656,0.101182237267494,0.164055719971657,0.209787830710411,0.104161009192467,0.085904940962791,0.090367540717125,0.16128729283809698,0.198433324694633,0.13025197386741602,693708,2018-08-05,2018,2.97000000000373,1,Burned,0.5249169178249636,96.60062439177354,1.3578731566667566,-0.3957553285051625,0.01294970315061565,0.017981966778852925,8,0,1,0,0.030591962025765133,0.45705852048805384,0.10885619528158641,1.0,0.0,1,0.9878005098116774,0.01219949018832246,1,1.0,0.0,1,0.9981504414094219,0.0018495585905781355,1,0.9966705863812102,0.0033294136187898156,1
