,id,data_pas,ndvi,nbrl,dif_ndvi,dif_dnbrl,medianb4,medianb5,medianb6,medianb7,auditoria,mirbi,ndwi,data,log_bai,log_area,log_focos,log_adjac,KNN_1,KNN_3,KNN,RF_1,RF_3,RF,NN_1,NN_3,NN,ST_1,ST_3,ST
1511,37525779,2017/10/10 00:00:00.000,0.223156899214,-0.171778798103,0.0693785250187,0.265802323818,0.12742389738600002,0.200154036283,0.27803581953,0.285471022129,1,2.12995918989,-0.404670308869,2017-10-10,-1.6386891233412382,-0.3256790551434763,1.9459101490553132,0.0,1.0,0.0,1,0.8562500000000001,0.14375000000000002,1,0.9448850935194294,0.055114906480570616,1,0.9542000023692607,0.04579999763073933,1
1512,37525362,2017/10/10 00:00:00.000,0.273678660393,0.015909621492000002,0.13175752759,0.33094984293,0.105658911169,0.185283690691,0.26634255051600003,0.176414430141,1,1.15398730636,-0.447916056582,2017-10-10,-1.4181144163014534,-0.4592711991713172,0.0,0.0,0.0,1.0,3,0.0,1.0,3,0.05377409753100493,0.9462259024689951,3,0.007714439088387204,0.9922855609116128,3
1513,37522415,2017/10/10 00:00:00.000,0.184887006879,0.125208824873,0.27454787492800004,0.261298567057,0.0861002057791,0.125239685178,0.137749314308,0.101268410683,1,1.66274082661,-0.166900308867,2017-10-10,-0.6936142635082152,-0.32556749013193675,1.0986122886681098,0.0,1.0,0.0,1,0.9444444444444443,0.05555555555555555,1,0.9316695484160789,0.06833045158392119,1,0.9750150092549772,0.02498499074502277,1
1514,37522970,2017/10/10 00:00:00.000,0.243864893913,0.0374840162694,0.14977055788,0.237139761448,0.10287900269,0.172983646393,0.230082273483,0.157241821289,1,1.31761193275,-0.372712941151,2017-10-10,-1.2950023983010222,-0.3255656968352207,1.791759469228055,0.0,1.0,0.0,1,0.8562500000000001,0.14375000000000002,1,0.762568848309909,0.237431151690091,1,0.9264017232855588,0.07359827671444115,1
1515,37522956,2017/10/10 00:00:00.000,0.329504668713,0.0339596793056,0.137986540794,0.169678717852,0.101091906428,0.199315652251,0.262128531933,0.185570508242,1,1.2868454694700002,-0.440295785844,2017-10-10,-1.5188275611953899,-0.0069918207969538945,1.791759469228055,0.0,0.6666666666666666,0.3333333333333333,1,0.16666666666666666,0.8333333333333334,3,0.4704233428408149,0.5295766571591851,3,0.048222794476940556,0.9517772055230594,3
1516,37522471,2017/10/10 00:00:00.000,0.216507226229,0.00492117274553,0.0973453521729,0.140425801277,0.167986422777,0.265813022852,0.332972288132,0.251251548529,3,1.2493870616,-0.374186176422,2017-10-10,-2.224218243726514,-0.20767583528205455,1.0986122886681098,0.0,0.3333333333333333,0.6666666666666666,3,0.3263888888888889,0.673611111111111,3,0.1394679266123241,0.8605320733876759,3,0.07989780787914125,0.9201021921208588,3
1517,37522444,2017/10/10 00:00:00.000,0.294452548027,0.12454020232,0.161913484335,0.201424151659,0.107269503176,0.195432588458,0.217804297805,0.14749005436899998,3,1.3404184252,-0.354090917513,2017-10-10,-1.511738240061006,-0.4592475716399402,1.3862943611198906,0.0,0.0,1.0,3,0.6875,0.3125,1,0.781969215547059,0.21803078445294097,1,0.7885935601439348,0.2114064398560652,1
1518,37527423,2017/10/10 00:00:00.000,0.345443427563,0.155995041132,0.236135169864,0.35478818416599994,0.09976813197139997,0.203165620565,0.233700573444,0.148405656219,1,1.19379094243,-0.418717563045,2017-10-10,-1.5461274252296506,-0.6127321237486462,0.6931471805599453,0.0,0.3333333333333333,0.6666666666666666,3,0.35694444444444445,0.6430555555555556,3,0.6515951123859258,0.3484048876140742,1,0.24022580260052873,0.7597741973994713,3
1519,37522469,2017/10/10 00:00:00.000,0.307821571827,0.190743893385,0.263690531254,0.346803724766,0.0902480259538,0.17245414853100002,0.160209268332,0.115587189794,1,1.58582106829,-0.233690123462,2017-10-10,-1.228081711939903,-0.32531483162712876,1.3862943611198906,0.0,1.0,0.0,1,0.8680555555555555,0.13194444444444445,1,0.8762142832000699,0.12378571679993007,1,0.9494735611074587,0.050526438892541256,1
1520,37526923,2017/10/10 00:00:00.000,0.237313389778,0.250988155603,0.396303653717,0.375931113958,0.191020026803,0.313865870237,0.261687278748,0.183959916234,3,1.27506383061,-0.12838319497300002,2017-10-10,-2.545920561786231,-0.45861222955913233,0.0,0.0,0.0,1.0,3,0.0,1.0,3,1.3517908613813745e-05,0.9999864820913862,3,0.006930284147589005,0.993069715852411,3
